record_id,customer_id,customer_archetype,customer_ltv,customer_failure_rate,customer_opted_out,subscription_id,subscription_paid_count,subscription_remaining_count,amount,failure_reason,attempt_count,hours_since_first_failure,interventions_count,is_weekend,action_taken,recovered,recovered_amount,recovery_time_hours,action_cost,friction,reward,provenance
rec_000619,42106,occasional,27743.0,0.15,False,sub_sim_42106,6,7,2499.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000620,2656,reliable,76537.46,0.04,False,sub_sim_2656,8,7,24999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000621,38968,reliable,51364.36,0.04,False,sub_sim_38968,4,6,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000622,93748,reliable,80254.29,0.04,False,sub_sim_93748,4,9,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,2499.0,1.0,5.0,0.2,2474.0,SYNTHETIC_TRAINING_DATA
rec_000623,64149,occasional,22295.17,0.15,False,sub_sim_64149,1,3,24999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000624,87724,reliable,60835.55,0.04,False,sub_sim_87724,1,3,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,2499.0,1.0,5.0,0.2,2474.0,SYNTHETIC_TRAINING_DATA
rec_000625,89159,reliable,63375.29,0.04,False,sub_sim_89159,6,6,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000626,55351,occasional,30976.61,0.15,False,sub_sim_55351,7,8,59999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000627,61077,reliable,82345.48,0.04,False,sub_sim_61077,1,6,4999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,4999.0,12.0,10.0,1.2,4869.0,SYNTHETIC_TRAINING_DATA
rec_000628,87661,reliable,94599.43,0.04,False,sub_sim_87661,2,4,2499.0,insufficient_funds,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000629,33295,reliable,36998.59,0.04,False,sub_sim_33295,9,7,59999.0,network_error,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000630,28249,high_risk,23905.57,0.35,False,sub_sim_28249,9,2,9999.0,card_expired,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000631,87416,reliable,26614.07,0.04,False,sub_sim_87416,8,7,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000632,88561,reliable,83436.26,0.04,False,sub_sim_88561,2,5,4999.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000633,67000,occasional,36451.03,0.15,False,sub_sim_67000,2,4,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000634,66680,high_risk,13569.62,0.35,False,sub_sim_66680,5,8,2499.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,2499.0,36.0,20.0,1.5,2329.0,SYNTHETIC_TRAINING_DATA
rec_000635,3313,reliable,23928.79,0.04,False,sub_sim_3313,6,8,4999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,4999.0,36.0,20.0,1.5,4829.0,SYNTHETIC_TRAINING_DATA
rec_000636,31044,reliable,73993.11,0.04,False,sub_sim_31044,7,6,4999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000637,64736,reliable,22545.32,0.04,False,sub_sim_64736,6,3,59999.0,network_error,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000638,65690,reliable,23947.49,0.04,False,sub_sim_65690,1,5,2499.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000639,94953,reliable,62611.21,0.04,False,sub_sim_94953,6,9,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000640,67626,reliable,83488.25,0.04,False,sub_sim_67626,9,6,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000641,78889,reliable,22676.49,0.04,False,sub_sim_78889,9,7,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000642,98922,high_risk,20151.6,0.35,False,sub_sim_98922,6,7,59999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000643,15961,reliable,55471.08,0.04,False,sub_sim_15961,8,6,999.0,temporary_bank_failure,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000644,89902,reliable,75465.73,0.04,False,sub_sim_89902,3,2,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000645,94769,reliable,60076.56,0.04,False,sub_sim_94769,1,3,999.0,temporary_bank_failure,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000646,80693,occasional,23009.38,0.15,False,sub_sim_80693,5,3,59999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000647,5122,reliable,52226.02,0.04,False,sub_sim_5122,5,7,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000648,30493,occasional,18847.34,0.15,False,sub_sim_30493,1,9,59999.0,invalid_payment_method,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000649,69299,high_risk,10675.97,0.35,False,sub_sim_69299,3,3,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000650,28961,reliable,24374.91,0.04,False,sub_sim_28961,8,4,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000651,63452,reliable,34653.95,0.04,False,sub_sim_63452,5,2,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000652,78952,reliable,76679.94,0.04,False,sub_sim_78952,6,7,59999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000653,91283,reliable,45984.47,0.04,False,sub_sim_91283,4,8,999.0,invalid_payment_method,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000654,12853,reliable,95850.54,0.04,False,sub_sim_12853,8,10,2499.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000655,38566,reliable,47558.43,0.04,False,sub_sim_38566,1,6,2499.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,2499.0,36.0,20.0,1.5,2329.0,SYNTHETIC_TRAINING_DATA
rec_000656,75836,reliable,90295.83,0.04,False,sub_sim_75836,7,6,24999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000657,82997,occasional,23801.44,0.15,False,sub_sim_82997,5,4,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000658,95536,reliable,86949.26,0.04,False,sub_sim_95536,9,9,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000659,24268,reliable,94217.92,0.04,False,sub_sim_24268,5,6,4999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000660,8674,high_risk,20838.0,0.35,False,sub_sim_8674,9,6,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000661,13231,reliable,66500.45,0.04,False,sub_sim_13231,8,7,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000662,97163,occasional,30008.92,0.15,False,sub_sim_97163,4,4,24999.0,network_error,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000663,66464,occasional,37344.57,0.15,False,sub_sim_66464,8,8,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,999.0,12.0,10.0,1.2,869.0,SYNTHETIC_TRAINING_DATA
rec_000664,23176,reliable,72309.2,0.04,False,sub_sim_23176,2,5,9999.0,network_error,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000665,83359,reliable,61045.52,0.04,False,sub_sim_83359,4,9,2499.0,network_error,1,0.0,0,0,RETRY,1,2499.0,1.0,5.0,0.2,2474.0,SYNTHETIC_TRAINING_DATA
rec_000666,32182,reliable,58641.22,0.04,False,sub_sim_32182,1,8,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000667,41910,high_risk,23250.97,0.35,False,sub_sim_41910,1,8,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000668,82207,reliable,59118.04,0.04,False,sub_sim_82207,2,3,4999.0,insufficient_funds,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000669,41268,reliable,79253.04,0.04,False,sub_sim_41268,3,5,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000670,35517,reliable,94682.31,0.04,False,sub_sim_35517,8,4,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000671,13098,reliable,43540.38,0.04,False,sub_sim_13098,6,2,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000672,49454,reliable,90195.32,0.04,False,sub_sim_49454,1,10,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000673,94490,reliable,36571.6,0.04,False,sub_sim_94490,8,6,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000674,38079,reliable,90342.7,0.04,False,sub_sim_38079,9,2,2499.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000675,39501,high_risk,18991.47,0.35,False,sub_sim_39501,6,8,24999.0,invalid_payment_method,1,0.0,0,1,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000676,4322,reliable,33272.12,0.04,False,sub_sim_4322,7,7,2499.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,2499.0,36.0,20.0,1.5,2329.0,SYNTHETIC_TRAINING_DATA
rec_000677,74871,reliable,61758.83,0.04,False,sub_sim_74871,8,10,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000678,51885,reliable,73078.96,0.04,False,sub_sim_51885,4,8,4999.0,temporary_bank_failure,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000679,98106,reliable,51004.41,0.04,False,sub_sim_98106,2,6,9999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000680,60357,reliable,95667.64,0.04,False,sub_sim_60357,9,6,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000681,40578,occasional,26861.99,0.15,False,sub_sim_40578,5,6,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000682,73568,reliable,35097.19,0.04,False,sub_sim_73568,8,6,999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000683,30306,occasional,35821.98,0.15,False,sub_sim_30306,5,7,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000684,2217,occasional,17431.99,0.15,False,sub_sim_2217,8,5,9999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,9999.0,36.0,20.0,1.5,9829.0,SYNTHETIC_TRAINING_DATA
rec_000685,4514,reliable,29458.01,0.04,False,sub_sim_4514,7,4,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000686,9219,occasional,17005.59,0.15,False,sub_sim_9219,4,10,2499.0,authentication_failed,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000687,72839,high_risk,21819.55,0.35,False,sub_sim_72839,5,2,59999.0,authentication_failed,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000688,15314,high_risk,24700.4,0.35,False,sub_sim_15314,1,7,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000689,50808,reliable,25109.88,0.04,False,sub_sim_50808,4,6,9999.0,invalid_payment_method,1,0.0,0,0,ESCALATE_TO_HUMAN,1,9999.0,48.0,150.0,0.8,9769.0,SYNTHETIC_TRAINING_DATA
rec_000690,62267,high_risk,24417.75,0.35,False,sub_sim_62267,6,3,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,4999.0,1.0,5.0,0.2,4974.0,SYNTHETIC_TRAINING_DATA
rec_000691,12459,reliable,90316.77,0.04,False,sub_sim_12459,1,7,999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000692,82252,occasional,31746.66,0.15,False,sub_sim_82252,6,2,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000693,32675,high_risk,16374.78,0.35,False,sub_sim_32675,6,4,2499.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000694,25346,occasional,49389.03,0.15,False,sub_sim_25346,4,6,999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,999.0,12.0,10.0,1.2,869.0,SYNTHETIC_TRAINING_DATA
rec_000695,31195,reliable,69599.51,0.04,False,sub_sim_31195,8,3,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000696,32792,reliable,54211.03,0.04,False,sub_sim_32792,8,2,2499.0,network_error,1,0.0,0,1,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000697,62109,reliable,85980.0,0.04,False,sub_sim_62109,9,9,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000698,94542,occasional,21095.03,0.15,False,sub_sim_94542,9,7,59999.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000699,18731,occasional,14363.4,0.15,False,sub_sim_18731,8,4,24999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000700,50952,reliable,53399.91,0.04,False,sub_sim_50952,3,3,24999.0,temporary_bank_failure,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000701,45856,occasional,35161.16,0.15,False,sub_sim_45856,4,7,4999.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000702,55003,reliable,31851.0,0.04,False,sub_sim_55003,2,7,9999.0,invalid_payment_method,1,0.0,0,1,ESCALATE_TO_HUMAN,0,0.0,48.0,150.0,0.8,-230.0,SYNTHETIC_TRAINING_DATA
rec_000703,94988,high_risk,22142.93,0.35,False,sub_sim_94988,4,3,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000704,74114,occasional,48280.05,0.15,False,sub_sim_74114,4,5,24999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,24999.0,36.0,20.0,1.5,24829.0,SYNTHETIC_TRAINING_DATA
rec_000705,60873,reliable,91900.39,0.04,False,sub_sim_60873,3,8,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000706,5203,reliable,86110.96,0.04,False,sub_sim_5203,2,2,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,999.0,12.0,10.0,1.2,869.0,SYNTHETIC_TRAINING_DATA
rec_000707,58573,reliable,67817.7,0.04,False,sub_sim_58573,5,8,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000708,25252,reliable,74530.92,0.04,False,sub_sim_25252,2,3,4999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,4999.0,36.0,20.0,1.5,4829.0,SYNTHETIC_TRAINING_DATA
rec_000709,51501,reliable,68984.01,0.04,False,sub_sim_51501,8,10,2499.0,insufficient_funds,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000710,94764,reliable,39971.27,0.04,False,sub_sim_94764,7,3,24999.0,invalid_payment_method,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000711,34436,occasional,28839.15,0.15,False,sub_sim_34436,1,3,9999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000712,28527,reliable,31568.79,0.04,False,sub_sim_28527,2,10,999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,999.0,36.0,20.0,1.5,829.0,SYNTHETIC_TRAINING_DATA
rec_000713,44141,reliable,96259.79,0.04,False,sub_sim_44141,2,5,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000714,49513,high_risk,13686.33,0.35,False,sub_sim_49513,4,4,4999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,4999.0,12.0,10.0,1.2,4869.0,SYNTHETIC_TRAINING_DATA
rec_000715,56306,reliable,56445.1,0.04,False,sub_sim_56306,6,9,2499.0,network_error,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000716,99998,reliable,30066.8,0.04,False,sub_sim_99998,6,8,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000717,71901,reliable,79218.08,0.04,False,sub_sim_71901,6,10,59999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000718,74864,reliable,75049.21,0.04,False,sub_sim_74864,6,6,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000719,24106,reliable,48195.42,0.04,False,sub_sim_24106,4,3,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000720,73532,reliable,50759.45,0.04,False,sub_sim_73532,7,6,4999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000721,41663,reliable,37881.46,0.04,False,sub_sim_41663,7,8,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000722,89351,reliable,43315.02,0.04,False,sub_sim_89351,5,3,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000723,67522,occasional,28218.74,0.15,False,sub_sim_67522,1,6,2499.0,network_error,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000724,95689,reliable,79170.18,0.04,False,sub_sim_95689,7,5,2499.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000725,86905,occasional,39433.6,0.15,False,sub_sim_86905,9,7,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000726,40167,reliable,77425.24,0.04,False,sub_sim_40167,9,3,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000727,70192,occasional,42084.03,0.15,False,sub_sim_70192,7,10,2499.0,invalid_payment_method,1,0.0,0,1,ESCALATE_TO_HUMAN,1,2499.0,48.0,150.0,0.8,2269.0,SYNTHETIC_TRAINING_DATA
rec_000728,58953,reliable,59281.87,0.04,False,sub_sim_58953,3,3,2499.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,2499.0,12.0,10.0,1.2,2369.0,SYNTHETIC_TRAINING_DATA
rec_000729,84134,reliable,91594.99,0.04,False,sub_sim_84134,8,9,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000730,54450,reliable,45388.68,0.04,False,sub_sim_54450,3,7,24999.0,temporary_bank_failure,1,0.0,0,0,WAIT,0,0.0,6.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000731,10072,occasional,20383.67,0.15,False,sub_sim_10072,3,2,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000732,84760,occasional,28145.64,0.15,False,sub_sim_84760,5,2,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000733,66609,reliable,83445.8,0.04,False,sub_sim_66609,7,7,9999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,9999.0,36.0,20.0,1.5,9829.0,SYNTHETIC_TRAINING_DATA
rec_000734,96118,reliable,40690.73,0.04,False,sub_sim_96118,6,7,24999.0,network_error,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000735,67180,reliable,92364.46,0.04,False,sub_sim_67180,6,3,4999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000736,90728,reliable,68005.64,0.04,False,sub_sim_90728,9,4,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000737,89371,reliable,39938.85,0.04,False,sub_sim_89371,3,8,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000738,72632,reliable,63287.66,0.04,False,sub_sim_72632,8,6,24999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000739,86526,reliable,39333.86,0.04,False,sub_sim_86526,6,3,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000740,76369,reliable,33028.55,0.04,False,sub_sim_76369,1,2,9999.0,authentication_failed,1,0.0,0,0,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000741,13718,reliable,93368.45,0.04,False,sub_sim_13718,8,6,999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000742,92555,reliable,31051.21,0.04,False,sub_sim_92555,5,6,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
